location_id,province,type,city,district,village,zip_code,description
3457,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Karang Ayer (Anyar),21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Karang Ayer (Anyar)/21455
3458,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Padang Maninjau,21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Padang Maninjau/21455
3459,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Perkebunan Padang Halaban,21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Perkebunan Padang Halaban/21455
3460,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Perkebunan Panigoran,21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Perkebunan Panigoran/21455
3461,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Purwo Rejo,21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Purwo Rejo/21455
3462,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Kuo,Sidomulyo,21455,Sumatera Utara/Labuhan Batu Utara/Aek Kuo/Sidomulyo/21455
3463,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Adian Torop,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Adian Torop/21455
3464,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Bandar Durian,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Bandar Durian/21455
3465,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Kampung Yaman,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Kampung Yaman/21455
3466,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Pangkalan,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Pangkalan/21455
3467,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Perkebunan Aek Pamingke,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Perkebunan Aek Pamingke/21455
3468,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Perkebunan Halim B,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Perkebunan Halim B/21455
3469,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Poldung,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Poldung/21455
3470,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Rombisan,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Rombisan/21455
3471,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Sibito,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Sibito/21455
3472,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Simonis,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Simonis/21455
3473,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Terang Bulan,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Terang Bulan/21455
3474,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Aek Natas,Ujung Padang,21455,Sumatera Utara/Labuhan Batu Utara/Aek Natas/Ujung Padang/21455
3475,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Aek Kanopan,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Aek Kanopan/21457
3476,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Aek Kanopan Timur,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Aek Kanopan Timur/21457
3477,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Kuala Beringin,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Kuala Beringin/21457
3478,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Parpaudangan,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Parpaudangan/21457
3479,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Perkebunan Hanna,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Perkebunan Hanna/21457
3480,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Perkebunan Kanopan Ulu,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Perkebunan Kanopan Ulu/21457
3481,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Perkebunan Labuhan Haji,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Perkebunan Labuhan Haji/21457
3482,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Perkebunan Londut,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Perkebunan Londut/21457
3483,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Perkebunan Mambang/Membang Muda,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Perkebunan Mambang/Membang Muda/21457
3484,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Pulo Dogom,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Pulo Dogom/21457
3485,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Sono Martani,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Sono Martani/21457
3486,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Suka Rame,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Suka Rame/21457
3487,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hulu,Suka Rame Baru,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Hulu/Suka Rame Baru/21457
3488,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Bandar Lama,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Bandar Lama/21457
3489,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Damuli Kebun (Perkebunan Damuli),21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Damuli Kebun (Perkebunan Damuli)/21457
3490,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Damuli Pekan,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Damuli Pekan/21457
3491,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Gunting Saga,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Gunting Saga/21457
3492,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Gunung Melayu,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Gunung Melayu/21457
3493,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Hasang,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Hasang/21457
3494,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Lobu Huala,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Lobu Huala/21457
3495,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Sialang Taji,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Sialang Taji/21457
3496,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Siamporik,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Siamporik/21457
3497,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Sidua Dua,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Sidua Dua/21457
3498,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Simangalam,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Simangalam/21457
3499,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Selatan,Tanjung Pasir,21457,Sumatera Utara/Labuhan Batu Utara/Kualuh Selatan/Tanjung Pasir/21457
3500,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Aek Goti,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Aek Goti/21461
3501,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Binanga Dua,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Binanga Dua/21461
3502,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Mandala Sena,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Mandala Sena/21461
3503,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Rintis,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Rintis/21461
3504,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Suka Dame,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Suka Dame/21461
3505,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Silangkitang,Ulumahuam,21461,Sumatera Utara/Labuhan Batu Selatan/Silangkitang/Ulumahuam/21461
3506,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Kampung Padang,21462,Sumatera Utara/Labuhan Batu/Pangkatan/Kampung Padang/21462
3507,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Pangkatan (Kampung Pangkatan),21462,Sumatera Utara/Labuhan Batu/Pangkatan/Pangkatan (Kampung Pangkatan)/21462
3508,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Perkebunan Pangkatan,21462,Sumatera Utara/Labuhan Batu/Pangkatan/Perkebunan Pangkatan/21462
3509,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Sennah (Kampung Sennah),21462,Sumatera Utara/Labuhan Batu/Pangkatan/Sennah (Kampung Sennah)/21462
3510,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Sidorukun,21462,Sumatera Utara/Labuhan Batu/Pangkatan/Sidorukun/21462
3511,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Tanjung Harapan,21462,Sumatera Utara/Labuhan Batu/Pangkatan/Tanjung Harapan/21462
3512,Sumatera Utara,Kabupaten,Labuhan Batu,Pangkatan,Tebing Tinggi Pangkatan,21462,Sumatera Utara/Labuhan Batu/Pangkatan/Tebing Tinggi Pangkatan/21462
3513,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Air Merah,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Air Merah/21463
3514,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perkebunan Batang Seponggol,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perkebunan Batang Seponggol/21463
3515,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perkebunan Perlabian,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perkebunan Perlabian/21463
3516,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perkebunan Teluk Panji,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perkebunan Teluk Panji/21463
3517,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perkebunan Tolan (Pekan Tolan),21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perkebunan Tolan (Pekan Tolan)/21463
3518,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perkebunan Tolan I/II,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perkebunan Tolan I/II/21463
3519,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Perlabian (Kampung Perlabian),21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Perlabian (Kampung Perlabian)/21463
3520,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Tanjung Medan,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Tanjung Medan/21463
3521,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Tanjung Mulia,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Tanjung Mulia/21463
3522,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Tanjung Selamat,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Tanjung Selamat/21463
3523,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Teluk Panji (Kampung Teluk Panji),21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Teluk Panji (Kampung Teluk Panji)/21463
3524,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Teluk Panji I,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Teluk Panji I/21463
3525,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Teluk Panji II,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Teluk Panji II/21463
3526,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Teluk Panji III,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Teluk Panji III/21463
3527,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kampung Rakyat,Teluk Panji IV,21463,Sumatera Utara/Labuhan Batu Selatan/Kampung Rakyat/Teluk Panji IV/21463
3528,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Hadundung,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Hadundung/21464
3529,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Kota Pinang,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Kota Pinang/21464
3530,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Mampang,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Mampang/21464
3531,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Pasir Tuntung,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Pasir Tuntung/21464
3532,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Perkebunan Nagodang,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Perkebunan Nagodang/21464
3533,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Perkebunan Normark,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Perkebunan Normark/21464
3534,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Simatahari,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Simatahari/21464
3535,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Sisumut,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Sisumut/21464
3536,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Sosopan,21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Sosopan/21464
3537,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Kota Pinang,Sungai Rumbia (Perkebunan Sei Rumbia),21464,Sumatera Utara/Labuhan Batu Selatan/Kota Pinang/Sungai Rumbia (Perkebunan Sei Rumbia)/21464
3538,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Aek Batu,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Aek Batu/21464
3539,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Aek Raso,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Aek Raso/21464
3540,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Asam Jawa,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Asam Jawa/21464
3541,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Bangai,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Bangai/21464
3542,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Beringin Jaya,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Beringin Jaya/21464
3543,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Bukit Tujuh,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Bukit Tujuh/21464
3544,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Bunut,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Bunut/21464
3545,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Pangarungan,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Pangarungan/21464
3546,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Pinang Dame,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Pinang Dame/21464
3547,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Rasau,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Rasau/21464
3548,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Sungai Meranti,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Sungai Meranti/21464
3549,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Teluk Rampah,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Teluk Rampah/21464
3550,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Torgamba,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Torgamba/21464
3551,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Torgamba,Torganda,21464,Sumatera Utara/Labuhan Batu Selatan/Torgamba/Torganda/21464
3552,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Batang Nadenggan,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Batang Nadenggan/21465
3553,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Hajoran,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Hajoran/21465
3554,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Huta Godang,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Huta Godang/21465
3555,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Langga Payung,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Langga Payung/21465
3556,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Marsonja,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Marsonja/21465
3557,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Parimburan,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Parimburan/21465
3558,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Sabungan,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Sabungan/21465
3559,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Sampean,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Sampean/21465
3560,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,Sei/Sungai Kanan,Ujung Gading,21465,Sumatera Utara/Labuhan Batu Selatan/Sei/Sungai Kanan/Ujung Gading/21465
3561,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Kampung Bilah,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Kampung Bilah/21471
3562,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Negeri Baru,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Negeri Baru/21471
3563,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Negeri Lama,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Negeri Lama/21471
3564,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Negeri Lama Seberang,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Negeri Lama Seberang/21471
3565,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Perkebunan Bilah,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Perkebunan Bilah/21471
3566,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Perkebunan Negeri Lama,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Perkebunan Negeri Lama/21471
3567,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Perkebunan Sennah,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Perkebunan Sennah/21471
3568,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Sei Kasih,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Sei Kasih/21471
3569,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Sei Tampang,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Sei Tampang/21471
3570,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Sei Tarolat,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Sei Tarolat/21471
3571,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Selat Besar,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Selat Besar/21471
3572,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Sidomulyo,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Sidomulyo/21471
3573,Sumatera Utara,Kabupaten,Labuhan Batu,Bilah Hilir,Tanjung Haloban,21471,Sumatera Utara/Labuhan Batu/Bilah Hilir/Tanjung Haloban/21471
3574,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Ajamu (Perkebunan IV Ajamu),21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Ajamu (Perkebunan IV Ajamu)/21471
3575,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Cinta Makmur,21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Cinta Makmur/21471
3576,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Maranti/Meranti Paham,21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Maranti/Meranti Paham/21471
3577,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Sei Sentosa,21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Sei Sentosa/21471
3578,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Sijawijawi (Sei Jawi Jawi),21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Sijawijawi (Sei Jawi Jawi)/21471
3579,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Tanjung Sarang Elang,21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Tanjung Sarang Elang/21471
3580,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hulu,Teluk Sentosa,21471,Sumatera Utara/Labuhan Batu/Panai Hulu/Teluk Sentosa/21471
3581,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Bagan Bilah,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Bagan Bilah/21472
3582,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Labuhan Bilik,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Labuhan Bilik/21472
3583,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Pasar Tiga,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Pasar Tiga/21472
3584,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Sei Merdeka,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Sei Merdeka/21472
3585,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Sei Nahodaris,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Sei Nahodaris/21472
3586,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Sei Plancang,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Sei Plancang/21472
3587,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Sei Rakyat,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Sei Rakyat/21472
3588,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Sei Siati/Siarti,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Sei Siati/Siarti/21472
3589,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Selat Beting,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Selat Beting/21472
3590,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Tengah,Telaga Suka,21472,Sumatera Utara/Labuhan Batu/Panai Tengah/Telaga Suka/21472
3591,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Baru,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Baru/21473
3592,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Berombang,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Berombang/21473
3593,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Lumut,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Lumut/21473
3594,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Penggantungan,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Penggantungan/21473
3595,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Sakat,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Sakat/21473
3596,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Sanggul,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Sanggul/21473
3597,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Sei Tawar,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Sei Tawar/21473
3598,Sumatera Utara,Kabupaten,Labuhan Batu,Panai Hilir,Wonosari,21473,Sumatera Utara/Labuhan Batu/Panai Hilir/Wonosari/21473
3599,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Kampung Mesjid,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Kampung Mesjid/21474
3600,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Kuala Bangka,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Kuala Bangka/21474
3601,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Sei/Sungai Apung,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Sei/Sungai Apung/21474
3602,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Sei/Sungai Sentang,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Sei/Sungai Sentang/21474
3603,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Tanjung Mangedar,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Tanjung Mangedar/21474
3604,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Teluk Binjai,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Teluk Binjai/21474
3605,Sumatera Utara,Kabupaten,Labuhan Batu Utara,Kualuh Hilir,Teluk Piai,21474,Sumatera Utara/Labuhan Batu Utara/Kualuh Hilir/Teluk Piai/21474
